,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
3726,"Lo Queux (William)—The Zeppelin destroyer. Cr. 8vo. 73 x 4, pp. 252, 2s. 6d. net HODDER & S., June 16",Lo Queux,William,The Zeppelin destroyer,HODDER & S.,2s. 6d.,8vo.,"Lo Queux (William)—The Zeppelin destroyer. Cr. 8vo. 73 x 4, pp. 252, 2s. 6d. net HODDER & S., June 16",William Lo Queux,['Lo Queux (William)'],,June 16,net
3728,"Leroux (Gaston)-The Double life. Cheap ed. 8vo. 81 x 5, pp. 94, swd. 6d. net LAURIE, June 16",Leroux,Gaston,The Double life,LAURIE,6d.,8vo.,"Leroux (Gaston)-The Double life. Cheap ed. 8vo. 81 x 5, pp. 94, swd. 6d. net LAURIE, June 16",Gaston Leroux,['Leroux (Gaston)'],,June 16,net
3730,"Leslie (Henrietta)--Where runs the river ? Cr. 8vo. 74 x 44, pp. 273, 6s. .....DENT, Oct. 16",Leslie,Henrietta,Where runs the river ?,DENT,6s.,8vo.,"Leslie (Henrietta)--Where runs the river ? Cr. 8vo. 74 x 44, pp. 273, 6s. .....DENT, Oct. 16",Henrietta Leslie,['Leslie (Henrietta)'],,Oct. 16,
3734,"Lethbridge (M.C.)-Russian chaps. Cr. 8vo. 7 X5, PP. 203, 1s, net .LANE, Sep. 16",Lethbridge,M.C.,Russian chaps,LANE,1s.,8vo.,"Lethbridge (M.C.)-Russian chaps. Cr. 8vo. 7 X5, PP. 203, Is, net .LANE, Sep. 16",M.C. Lethbridge,['Lethbridge (M.C.)'],,Sep. 16,net
3735,"Lethbridge (Marjorie and Alan)--The Soul of the Russian. Čr. 8vo. 7* X5, pp. 248, 3s. 6d. net LANE, July 16",Lethbridge,Marjorie,The Soul of the Russian,LANE,3s. 6d.,8vo.,"Lethbridge (Marjorie and Alan)--The Soul of the Russian. Čr. 8vo. 7* X5, pp. 248, 35. 6d. net LANE, July 16",Marjorie Lethbridge,"['Lethbridge (Marjorie)', 'Lethbridge (Alan)']",,July 16,net
3736,"Lethbridge (S. C.)-Let be. Cr. 8vo. 78 x 41, pp. 312, 6s. METHUEN, Jan. 16",Lethbridge,S. C.,Let be,METHUEN,6s.,8vo.,"Lethbridge (S. C.)-Let be. Cr. 8vo. 78 x 41, pp. 312, 6s. METHUEN, Jan. 16",S. C. Lethbridge,['Lethbridge (S. C.)'],,Jan. 16,
3738,"Letts (W. M.)—Christina's son. Cr. 8vo. 73 x 5, pp. 404, 6s. WELLS GARDNER, Mar. 16",Letts,W. M.,Christina's son,WELLS GARDNER,6s.,8vo.,"Letts (W. M.)—Christina's son. Cr. 8vo. 73 x 5, pp. 404, 6s. WELLS GARDNER, Mar. 16",W. M. Letts,['Letts (W. M.)'],,Mar. 16,
3739,"Lotts (W. M)-Hallow-e'en, and poems of the war. Cr. 8vo. 7* X 5, PP. 100, 2s. 6d, net SMITH, E., Dec, 16",Lotts,W. M,"Hallow-e'en, and poems of the war","SMITH, E.",2s. 6d.,8vo.,"Lotts (W. M)-Hallow-e'en, and poems of the war. Cr. 8vo. 7* X 5, PP. 100, 25. 6d, net SMITH, E., Dec, 16",W. M Lotts,['Lotts (W. M)'],,"Dec, 16",net
3742,"Le Queux (William)--Annette of the Argonne : a story of the French Front. Cr. 8vo. 71 X 5, pp. 256, 2s. net ...HURST & B., Apr. 16",Le Queux,William,Annette of the Argonne : a story of the French Front,HURST & B.,2s.,8vo.,"Le Queux (William)--Annette of the Argonne : a story of the French Front. Cr. 8vo. 71 X 5, pp. 256, 25. net ...HURST & B., Apr. 16",William Le Queux,['Le Queux (William)'],,Apr. 16,net
3743,"Lo Queux (William)-The Broken thread. Cr. 8vo. 77 X 5, pp. 316, 6s. WARD, L., Jan. 16",Lo Queux,William,The Broken thread,"WARD, L.",6s.,8vo.,"Lo Queux (William)-The Broken thread. Cr. 8vo. 77 X 5, pp. 316, 6s. WARD, L., Jan. 16",William Lo Queux,['Lo Queux (William)'],,Jan. 16,
3744,"Lo Queux (William)---Her Majesty's minister. Cr. 8vo. 73 X 41, pp. 250, 1s. net HODDER & S., Nov. 16",Lo Queux,William,Her Majesty's minister,HODDER & S.,1s.,8vo.,"Lo Queux (William)---Her Majesty's minister. Cr. 8vo. 73 X 41, pp. 250, Is. net HODDER & S., Nov. 16",William Lo Queux,['Lo Queux (William)'],,Nov. 16,net
3746,"Le Queux (William)-The 1dol he towi Cheap ed. 18mo. 64 X4, pp. 256, 7d. net WARD, L., Jan. 16",Le Queux,William,The,"WARD, L.",7d.,18mo.,"Le Queux (William)-The Idol he towi Cheap ed. 18mo. 64 X4, pp. 256, 7d. net WARD, L., Jan. 16",William Le Queux,['Le Queux (William)'],,Jan. 16,net
3748,"Le Queux (William)-The Man about town : a story of society and blackmail. Cr. 8vo. 71 x 5, pp. 320, 6s. ..... .LONG, Aug. 16",Le Queux,William,The Man about town : a story of society and blackmail,LONG,6s.,8vo.,"Le Queux (William)-The Man about town : a story of society and blackmail. Cr. 8vo. 71 x 5, pp. 320, 6s. ..... .LONG, Aug. 16",William Le Queux,['Le Queux (William)'],,Aug. 16,
3749,"Lo Queux (William)—The Money-spider : mystery of the Arctic. Cheap ed. 8vo. 87 x6, pp. 144, swd. 6d. ..CASSELL, Mar. 16",Lo Queux,William,The Money-spider : mystery of the Arctic,CASSELL,6d.,8vo.,"Lo Queux (William)—The Money-spider : mystery of the Arctic. Cheap ed. 8vo. 87 x6, pp. 144, swd. 6d. ..CASSELL, Mar. 16",William Lo Queux,['Lo Queux (William)'],,Mar. 16,
3750,"Lo Quoux (William)-The Mysterious three. Cheap ed. Cr. 8vo. 74 x 41, pp. 320, 2s. net WARD, I., May 16",Lo Quoux,William,The Mysterious three,"WARD, I.",2s.,8vo.,"Lo Quoux (William)-The Mysterious three. Cheap ed. Cr. 8vo. 74 x 41, pp. 320, 25. net WARD, I., May 16",William Lo Quoux,['Lo Quoux (William)'],,May 16,net
3751,"Le Queux (William)—The Mystery of nine. 18mo. 63 X 41, pp. 252, 7d. net .NEWNES, Nov. 16",Le Queux,William,The Mystery of nine,NEWNES,7d.,18mo.,"Le Queux (William)—The Mystery of nine. 18mo. 63 X 41, pp. 252, 7d. net .NEWNES, Nov. 16",William Le Queux,['Le Queux (William)'],,Nov. 16,net
3753,"Le Queux (William)-Number 70, Berlin ; a story cf Britain's peril. Cr. 8vo. 7 } * 41, pp. 256, 2s. net .HODDER & S., Mar. 16",Le Queux,William,Number,HODDER & S.,2s.,8vo.,"Le Queux (William)-Number 70, Berlin ; a story cf Britain's peril. Cr. 8vo. 7 } * 41, pp. 256, 25. net .HODDER & S., Mar. 16",William Le Queux,['Le Queux (William)'],,Mar. 16,net
3754,"Lo Queux (William)-The Place of dragons: a mystery. Cr. 8vo. 74 x 4, pp. 319, 6s. WARD, L., June 16",Lo Queux,William,The Place of dragons: a mystery,"WARD, L.",6s.,8vo.,"Lo Queux (William)-The Place of dragons: a mystery. Cr. 8vo. 74 x 4, pp. 319, 6s. WARD, L., June 16",William Lo Queux,['Lo Queux (William)'],,June 16,
3755,"Le Queux (William)—The Room of secrets. 8vo. 81 X 51, pp. 124, 6d.. ...NEWNES, July 16",Le Queux,William,The Room of secrets,NEWNES,6d.,8vo.,"Le Queux (William)—The Room of secrets. 8vo. 81 X 51, pp. 124, 6d.. ...NEWNES, July 16",William Le Queux,['Le Queux (William)'],,July 16,
3758,"Le Queux (William)--The Sign of silence. Cr. 8vo. 73 X 5, pp. 300, 2s. net.... WARD, L., Oct. 16",Le Queux,William,The Sign of silence,"WARD, L.",2s.,8vo.,"Le Queux (William)--The Sign of silence. Cr. 8vo. 73 X 5, pp. 300, 2s. net.... WARD, L., Oct. 16",William Le Queux,['Le Queux (William)'],,Oct. 16,net
3762,"Levering (Julia Henderson)--Historic Indiana Centennial ed., rev, and enl. 8vo. 81x51' 6d. net . .PUTNAM, June 16",Levering,Julia Henderson,Historic Indiana Centennial ed,PUTNAM,6d.,8vo.,"Levering (Julia Henderson)--Historic Indiana Centennial ed., rev, and enl. 8vo. 81x51' 6d. net . .PUTNAM, June 16",Julia Henderson Levering,['Levering (Julia Henderson)'],,June 16,net
3763,"Leverson (Ada)-Love at second sight. Cr. 8vo. 74 x 5, pp. 320, 6s..... .RICHARDS, Feb. 16",Leverson,Ada,Love at second sight,RICHARDS,6s.,8vo.,"Leverson (Ada)-Love at second sight. Cr. 8vo. 74 x 5, pp. 320, 6s..... .RICHARDS, Feb. 16",Ada Leverson,['Leverson (Ada)'],,Feb. 16,
3766,"Lewin (Evans)-The German road to the East. 8vo. 81 x 54, pp. 340, 78. 6d. net HEINEMANN, Oct. 16",Lewin,Evans,The German road to the East,HEINEMANN,6d.,8vo.,"Lewin (Evans)-The German road to the East. 8vo. 81 x 54, pp. 340, 78. 6d. net HEINEMANN, Oct. 16",Evans Lewin,['Lewin (Evans)'],,Oct. 16,net
3767,"Lewis (Arthur D.) see Goodman (P.) and Lewis. Lewis (Edwin Herbert)—Those about Trench: a novel, Cr. 8vo. 78 x 51, 6s. net MACMILLAN, Mar. 16",Lewis,Arthur D.,Those about Trench: a novel,MACMILLAN,6s.,8vo.,"Lewis (Arthur D.) see Goodman (P.) and Lewis. Lewis (Edwin Herbert)—Those about Trench: a novel, Cr. 8vo. 78 x 51, 6s. net MACMILLAN, Mar. 16",Arthur D. Lewis,"['Lewis (Arthur D.)', 'Lewis (Edwin Herbert)']",,Mar. 16,net
3768,"Lewis (Helen Prothero)--Love and the whirlwind. Cr. 8vo. 74 x 48, pp. 345, 6s. HUTCHINSON, Sep. 16",Lewis,Helen Prothero,Love and the whirlwind,HUTCHINSON,6s.,8vo.,"Lewis (Helen Prothero)--Love and the whirlwind. Cr. 8vo. 74 x 48, pp. 345, 6s. HUTCHINSON, Sep. 16",Helen Prothero Lewis,['Lewis (Helen Prothero)'],,Sep. 16,
3769,"Lewis (J. Sydney)—Old glass and how to collect it. 4to. 9x7, pp. 233, 15s. net ..LAURIE, Sep. 16",Lewis,J. Sydney,Old glass and how to collect it,LAURIE,15s.,4to.,"Lewis (J. Sydney)—Old glass and how to collect it. 4to. 9x7, pp. 233, 155. net ..LAURIE, Sep. 16",J. Sydney Lewis,['Lewis (J. Sydney)'],,Sep. 16,net
3770,"Le wis (John)-How to run a patrol : a handbook for patrol leaders and scoutmasters. 18mo. 51x44, pp. 66, 6d. net ....J. BROWN, Mar. 16",Le wis,John,How to run a patrol : a handbook for patrol leaders and scoutmasters,J. BROWN,6d.,18mo.,"Le wis (John)-How to run a patrol : a handbook for patrol leaders and scoutmasters. 18mo. 51x44, pp. 66, 6d. net ....J. BROWN, Mar. 16",John Le wis,['Le wis (John)'],,Mar. 16,net
3771,"Lo wis (Mary H. Milton)-Charred wood. Cr. 8vo. 71* 41, 6s. ..HEATH, C., June 16",Lo wis,Mary H. Milton,Charred wood,"HEATH, C.",6s.,8vo.,"Lo wis (Mary H. Milton)-Charred wood. Cr. 8vo. 71* 41, 6s. ..HEATH, C., June 16",Mary H. Milton Lo wis,['Lo wis (Mary H. Milton)'],,June 16,
3772,"Lewis (Miles)-Chapel : the story of a Welsh family. 8vo. 71 x 44, pp. 352, 6s. net HEINEMANN, Mar. 16",Lewis,Miles,Chapel : the story of a Welsh family,HEINEMANN,6s.,8vo.,"Lewis (Miles)-Chapel : the story of a Welsh family. 8vo. 71 x 44, pp. 352, 6s. net HEINEMANN, Mar. 16",Miles Lewis,['Lewis (Miles)'],,Mar. 16,net
3773,"Lewis (Nelson)-The Planning of a modern city. 8vo. 91 x6, 15s. net ..CHAPMAN & H., Aug. 16",Lewis,Nelson,The Planning of a modern city,CHAPMAN & H.,15s.,8vo.,"Lewis (Nelson)-The Planning of a modern city. 8vo. 91 x6, 155. net ..CHAPMAN & H., Aug. 16",Nelson Lewis,['Lewis (Nelson)'],,Aug. 16,net
3778,"Liberty (Stephen)-The Political relations of Christ's ministry. W. a new study of the · Temptation and appendix on the powers of the Sanhedrin. Cr. 8vo. 81x5, pp. 182, 3s. 6d. net MILFORD, Apr. 16",Liberty,Stephen,The Political relations of Christ's ministry,MILFORD,3s. 6d.,8vo.,"Liberty (Stephen)-The Political relations of Christ's ministry. W. a new study of the · Temptation and appendix on the powers of the Sanhedrin. Cr. 8vo. 81x5, pp. 182, 3s. 6d. net MILFORD, Apr. 16",Stephen Liberty,['Liberty (Stephen)'],,Apr. 16,net
3781,"Liddell (Mrs. Edward)—A Shepherd of the sheep : the life-story of an English parish priest told by his wife. Preface by the Rev. H. S. Holland. Cr. 8vo. 71 x 5, pp. 132, 2s. 6d. net LONGMANS, Apr. 16",Liddell,Mrs. Edward,A Shepherd of the sheep : the life-story of an English parish priest told by his wife,LONGMANS,2s. 6d.,8vo.,"Liddell (Mrs. Edward)—A Shepherd of the sheep : the life-story of an English parish priest told by his wife. Preface by the Rev. H. S. Holland. Cr. 8vo. 71 x 5, pp. 132, 2s. 6d. net LONGMANS, Apr. 16",Mrs. Edward Liddell,['Liddell (Mrs. Edward)'],,Apr. 16,net
3782,"Liddell (R. Scotland)-On the Russian Front. 8vo. 9 X 58, pp. 283, 6. 6d. net SIMPKIN, June 16",Liddell,R. Scotland,On the Russian Front,SIMPKIN,6d.,8vo.,"Liddell (R. Scotland)-On the Russian Front. 8vo. 9 X 58, pp. 283, 6. 6d. net SIMPKIN, June 16",R. Scotland Liddell,['Liddell (R. Scotland)'],,June 16,net
3789,"Lighton (William R.)--Happy Hollow Farm. Cr. 8vo. 7* X 5, 5s. net ..HODDER & S., May 16",Lighton,William R.,Happy Hollow Farm,HODDER & S.,5s.,8vo.,"Lighton (William R.)--Happy Hollow Farm. Cr. 8vo. 7* X 5, 55. net ..HODDER & S., May 16",William R. Lighton,['Lighton (William R.)'],,May 16,net
3791,"Lilley (James Philip)-The Invincible love. Cr. 8vo. 75 X 5, pp. 30, swd. 6d. net OLIPHANT, A pr. 16",Lilley,James Philip,The Invincible love,OLIPHANT,6d.,8vo.,"Lilley (James Philip)-The Invincible love. Cr. 8vo. 75 X 5, pp. 30, swd. 6d. net OLIPHANT, A pr. 16",James Philip Lilley,['Lilley (James Philip)'],,A pr. 16,net
3792,"Lincoln (Joseph C.)-Mary-'Gusta. Cr. 8vo. 73 x 51, pp. 411, 6s. . . APPLETON, Nov. 16",Lincoln,Joseph C.,Mary-'Gusta,APPLETON,6s.,8vo.,"Lincoln (Joseph C.)-Mary-'Gusta. Cr. 8vo. 73 x 51, pp. 411, 6s. . . APPLETON, Nov. 16",Joseph C. Lincoln,['Lincoln (Joseph C.)'],,Nov. 16,
3793,"Lincoln (Natalie Sumner)—I spy. Cr. 8vo. 78 x 5, pp. 335, 6s. .APPLETON, Oct. 16",Lincoln,Natalie Sumner,I spy,APPLETON,6s.,8vo.,"Lincoln (Natalie Sumner)—I spy. Cr. 8vo. 78 x 5, pp. 335, 6s. .APPLETON, Oct. 16",Natalie Sumner Lincoln,['Lincoln (Natalie Sumner)'],,Oct. 16,
3802,"Lindsay (Vachel)-The Art of the moving picture. Cr. 8vo. 78 x 5), pp. 299, 5s. 6d. net MACMILLAN, Jan. 16",Lindsay,Vachel,The Art of the moving picture,MACMILLAN,5s. 6d.,8vo.,"Lindsay (Vachel)-The Art of the moving picture. Cr. 8vo. 78 x 5), pp. 299, 5s. 6d. net MACMILLAN, Jan. 16",Vachel Lindsay,['Lindsay (Vachel)'],,Jan. 16,net
3806,"Linton (John)-The Cross in modern art. Cr. 8vo. 8 X 51, pp. 153, 5s. net ..DUCKWORTH, Nov. 16",Linton,John,The Cross in modern art,DUCKWORTH,5s.,8vo.,"Linton (John)-The Cross in modern art. Cr. 8vo. 8 X 51, pp. 153, 55. net ..DUCKWORTH, Nov. 16",John Linton,['Linton (John)'],,Nov. 16,net
3807,"Lipson (E.)–Europe in the nineteenth century. 8vo. 9 X 6, pp. 298, 4s. 6d. net BLACK, Aug. 16",Lipson,E.,Europe in the nineteenth century,BLACK,4s. 6d.,8vo.,"Lipson (E.)–Europe in the nineteenth century. 8vo. 9 X 6, pp. 298, 4s. 6d. net BLACK, Aug. 16",E. Lipson,['Lipson (E.)'],,Aug. 16,net
3816,"Little (Philip Francis)-Thermopylæ and other poems. Imp. 16mo. 8* X 7, pp. 228, 5s. net LONG, Jan. 16",Little,Philip Francis,Thermopylæ and other poems,LONG,5s.,16mo.,"Little (Philip Francis)-Thermopylæ and other poems. Imp. 16mo. 8* X 7, pp. 228, 5s. net LONG, Jan. 16",Philip Francis Little,['Little (Philip Francis)'],,Jan. 16,net
3824,"Litwinski (Leon)-Intellectual Poland : a lecture. Pref. by Rt. Hon. Vis. Bryce. 8vo. 81*51: pp. 61, 6d. net ..ALLEN & U., Sep. 16",Litwinski,Leon,Intellectual Poland : a lecture,ALLEN & U.,6d.,8vo.,"Litwinski (Leon)-Intellectual Poland : a lecture. Pref. by Rt. Hon. Vis. Bryce. 8vo. 81*51: pp. 61, 6d. net ..ALLEN & U., Sep. 16",Leon Litwinski,['Litwinski (Leon)'],,Sep. 16,net
3828,"Livingston (St. Clair) and Steen-Hansen (Inge. borg)—Under three flags : with the Red Cross in Belgium, France and Serbia. Cr. 8vo. 71 x 41, pp. 252, bds. 3s. 6d. net MACMILLAN, May 16",Livingston,St. Clair,"Under three flags : with the Red Cross in Belgium, France and Serbia",MACMILLAN,3s. 6d.,8vo.,"Livingston (St. Clair) and Steen-Hansen (Inge. borg)—Under three flags : with the Red Cross in Belgium, France and Serbia. Cr. 8vo. 71 x 41, pp. 252, bds. 35. 6d. net MACMILLAN, May 16",St. Clair Livingston,"['Livingston (St. Clair)', 'Steen-Hansen (Inge. borg)']",,May 16,net
3829,"Livingstone (R. W.)-A Defence of classical education. Cr. 8vo. 71 x 57, pp. 289, 4s. 6d. net MACMILLAN, Dec. 16",Livingstone,R. W.,A Defence of classical education,MACMILLAN,4s. 6d.,8vo.,"Livingstone (R. W.)-A Defence of classical education. Cr. 8vo. 71 x 57, pp. 289, 4s. 6d. net MACMILLAN, Dec. 16",R. W. Livingstone,['Livingstone (R. W.)'],,Dec. 16,net
3831,"Lloyd (C. C.)-Handbook to Macaulay's Essay on Addison. Cr. 8vo. 77 x 41, swd. 6d. net BLACKIE, Feb. 16",Lloyd,C. C.,Handbook to Macaulay's Essay on Addison,BLACKIE,6d.,8vo.,"Lloyd (C. C.)-Handbook to Macaulay's Essay on Addison. Cr. 8vo. 77 x 41, swd. 6d. net BLACKIE, Feb. 16",C. C. Lloyd,['Lloyd (C. C.)'],,Feb. 16,net
3841,"Locke (William J.)-The Beloved vagabond. New ed. Cr. 8vo. 7 X 5, pp. 304, velv. yapp, 39. 6d. net .HARRAP, Mar. 16",Locke,William J.,The Beloved vagabond,HARRAP,6d.,8vo.,"Locke (William J.)-The Beloved vagabond. New ed. Cr. 8vo. 7 X 5, pp. 304, velv. yapp, 39. 6d. net .HARRAP, Mar. 16",William J. Locke,['Locke (William J.)'],,Mar. 16,net
3842,"Locke (William J.)-Far away stories. Cr. 8vo. 74x5, pp. 334, 6s. ...LANE, June 16",Locke,William J.,Far away stories,LANE,6s.,8vo.,"Locke (William J.)-Far away stories. Cr. 8vo. 74x5, pp. 334, 6s. ...LANE, June 16",William J. Locke,['Locke (William J.)'],,June 16,
3843,"Locke (William J.)- The Joyous adventures of Aristide Pujol. Cheap ed. Cr. 8vo. 7 X 5, PP: 326, 1s. net ..LANE, A pr. 16",Locke,William J.,The Joyous adventures of Aristide Pujol,LANE,1s.,8vo.,"Locke (William J.)- The Joyous adventures of Aristide Pujol. Cheap ed. Cr. 8vo. 7 X 5, PP: 326, Is. net ..LANE, A pr. 16",William J. Locke,['Locke (William J.)'],,A pr. 16,net
3844,"Locke (William J.)-The Morals of Marcus Ordeyne. New ed. Cr. 8vo. 7x41, pp. 308, 1tbr. 3s. 6d, net .HARRAP, May 16",Locke,William J.,The Morals of Marcus Ordeyne,HARRAP,3s. 6d.,8vo.,"Locke (William J.)-The Morals of Marcus Ordeyne. New ed. Cr. 8vo. 7x41, pp. 308, 1tbr. 3s. 6d, net .HARRAP, May 16",William J. Locke,['Locke (William J.)'],,May 16,net
3845,"Locke (William J.)-The Wonderful year. Cr. 8vo. 71x5, pp. 345, 6s. .LANE, Nov. 16",Locke,William J.,The Wonderful year,LANE,6s.,8vo.,"Locke (William J.)-The Wonderful year. Cr. 8vo. 71x5, pp. 345, 6s. .LANE, Nov. 16",William J. Locke,['Locke (William J.)'],,Nov. 16,
3846,"Lockhart (Caroline)—The Man from the bitter roots. Cr. 8vo. 77 x 57, 6s. LIPPINCOTT, Mar. 16",Lockhart,Caroline,The Man from the bitter roots,LIPPINCOTT,6s.,8vo.,"Lockhart (Caroline)—The Man from the bitter roots. Cr. 8vo. 77 x 57, 6s. LIPPINCOTT, Mar. 16",Caroline Lockhart,['Lockhart (Caroline)'],,Mar. 16,
3848,"Lodge (John) see Cock (A.) and Lodge. Lodge (Sir Oliver J.)-Raymond ; or, Life and death. 8vo. 93*5), pp. 413, 1os. 6d. net METHUEN, Nov. 16",Lodge,John,"Raymond ; or, Life and death",METHUEN,6d.,8vo.,"Lodge (John) see Cock (A.) and Lodge. Lodge (Sir Oliver J.)-Raymond ; or, Life and death. 8vo. 93*5), pp. 413, 1os. 6d. net METHUEN, Nov. 16",John Lodge,"['Lodge (John)', 'Lodge (Sir Oliver J.)']",,Nov. 16,net
3851,"Logan (J.)-Arithmetical examples, elem., inter- med. and adv., for the use of schools and colleges. Cr. 8vo. 77 x 5, pp. 90, limp 6d. net ALLEN & U., May 16",Logan,J.,"Arithmetical examples, elem",ALLEN & U.,6d.,8vo.,"Logan (J.)-Arithmetical examples, elem., inter- med. and adv., for the use of schools and colleges. Cr. 8vo. 77 x 5, pp. 90, limp 6d. net ALLEN & U., May 16",J. Logan,['Logan (J.)'],,May 16,net
3852,"Login (E. Dalhousie)--Lady Login's recollections : Court life and camp life, 1820-1904. 8vo. 9 X 5t, pp. 345, 1os. 6d. net ..SMITH, E., Oct. 16",Login,E. Dalhousie,Lady Login's recollections : Court life and camp life,"SMITH, E.",6d.,8vo.,"Login (E. Dalhousie)--Lady Login's recollections : Court life and camp life, 1820-1904. 8vo. 9 X 5t, pp. 345, 1os. 6d. net ..SMITH, E., Oct. 16",E. Dalhousie Login,['Login (E. Dalhousie)'],,Oct. 16,net
3853,"Lombard (Frank Alanson)--Pre-Meiji education in Japan. 8vo. 87 x 54, 15s. net PUTNAM, June 16",Lombard,Frank Alanson,Pre-Meiji education in Japan,PUTNAM,15s.,8vo.,"Lombard (Frank Alanson)--Pre-Meiji education in Japan. 8vo. 87 x 54, 155. net PUTNAM, June 16",Frank Alanson Lombard,['Lombard (Frank Alanson)'],,June 16,net
3855,"London (Jack)-Before Adam. Cheap ed. 8vo. 84 x 54, pp. 96, swd. 6d.......LAURIE, Apr. 16",London,Jack,Before Adam,LAURIE,6d.,8vo.,"London (Jack)-Before Adam. Cheap ed. 8vo. 84 x 54, pp. 96, swd. 6d.......LAURIE, Apr. 16",Jack London,['London (Jack)'],,Apr. 16,
3859,"London (Jack)--- The Faith of men. Cr. 8vo. 73 x 44, pp. 189, 1s. net ....HEINEMANN, Dec. 16",London,Jack,The Faith of men,HEINEMANN,1s.,8vo.,"London (Jack)--- The Faith of men. Cr. 8vo. 73 x 44, pp. 189, Is. net ....HEINEMANN, Dec. 16",Jack London,['London (Jack)'],,Dec. 16,net
3861,"London (Jack)—The Jacket. (The Star rover.) 18mo. 7 X4), pp. 320, 1s. net MILLS & B., July 16",London,Jack,The Jacket,MILLS & B.,1s.,18mo.,"London (Jack)—The Jacket. (The Star rover.) 18mo. 7 X4), pp. 320, Is. net MILLS & B., July 16",Jack London,['London (Jack)'],,July 16,net
3862,"London (Jack)-The Little lady of the Big House. Cr. 8vo. 73 x 44, pp. 334, 6s. MILLS & B., Apr. 16",London,Jack,The Little lady of the Big House,MILLS & B.,6s.,8vo.,"London (Jack)-The Little lady of the Big House. Cr. 8vo. 73 x 44, pp. 334, 6s. MILLS & B., Apr. 16",Jack London,['London (Jack)'],,Apr. 16,
3865,"London (Jack)---Moon-face. Cr. 8vo. 7X4), pp. 159, 1s. net HEINEMANN, Oct. 16",London,Jack,Moon-face,HEINEMANN,1s.,8vo.,"London (Jack)---Moon-face. Cr. 8vo. 7X4), pp. 159, Is. net HEINEMANN, Oct. 16",Jack London,['London (Jack)'],,Oct. 16,net
3867,"London (Jack) --The Night-born. Cr. 8vo. 7*X5, pp. 290, 6s. . MILLS & B., July 16",London,Jack,The Night-born,MILLS & B.,6s.,8vo.,"London (Jack) --The Night-born. Cr. 8vo. 7*X5, pp. 290, 6s. . MILLS & B., July 16",Jack London,['London (Jack)'],,July 16,
3868,"London (Jack)-Smoke Bellew. 18mo. 64x44, pp. 253, 7d. net .NEWNES, Sep. 16",London,Jack,Smoke Bellew,NEWNES,7d.,18mo.,"London (Jack)-Smoke Bellew. 18mo. 64x44, pp. 253, 7d. net .NEWNES, Sep. 16",Jack London,['London (Jack)'],,Sep. 16,net
3875,"Longman (W.)-Tokens of the eighteenth century, connected with booksellers and bookmakers. Illus. Cr. 8vo. 9 X 51, pp. 90, 6s. net LONGMANS, Nov. '16",Longman,W.,"Tokens of the eighteenth century, connected with booksellers and bookmakers",LONGMANS,6s.,8vo.,"Longman (W.)-Tokens of the eighteenth century, connected with booksellers and bookmakers. Illus. Cr. 8vo. 9 X 51, pp. 90, 6s. net LONGMANS, Nov. '16",W. Longman,['Longman (W.)'],,Nov. '16,net
3878,"Looker (Samuel J.)-Songs of the wayside : lyrics and sonnets. Ryl. 16mo., pp. 54, 1s. net (Manchester) NAT. LABOUR PR., Oct. 16",Looker,Samuel J.,Songs of the wayside : lyrics and sonnets,NAT. LABOUR PR.,1s.,16mo.,"Looker (Samuel J.)-Songs of the wayside : lyrics and sonnets. Ryl. 16mo., pp. 54, Is. net (Manchester) NAT. LABOUR PR., Oct. 16",Samuel J. Looker,['Looker (Samuel J.)'],,Oct. 16,net
3886,"Lotze (Hermann)-Outlines of a philosophy of religion. New. ed. by F. C. Conybeare. Cr. 8vo., 2s. 6d. net ALLEN & U., Sep. 16",Lotze,Hermann,Outlines of a philosophy of religion,ALLEN & U.,2s. 6d.,8vo.,"Lotze (Hermann)-Outlines of a philosophy of religion. New. ed. by F. C. Conybeare. Cr. 8vo., 25. 6d. net ALLEN & U., Sep. 16",Hermann Lotze,['Lotze (Hermann)'],,Sep. 16,net
3888,"Lovat (Alice, Lady)-The Life of Saint Teresa. Taken fr. the French of “A Carmelite nun. Pref. by Mgr. R. H. Benson. New and cheaper ed. 8vo. 9 x 54, pp. 664, 6s, net SIMPKIN, May 16",Lovat,"Alice, Lady",The Life of Saint Teresa,SIMPKIN,6s.,8vo.,"Lovat (Alice, Lady)-The Life of Saint Teresa. Taken fr. the French of “A Carmelite nun. Pref. by Mgr. R. H. Benson. New and cheaper ed. 8vo. 9 x 54, pp. 664, 6s, net SIMPKIN, May 16","Alice, Lady Lovat","['Lovat (Alice, Lady)']",,May 16,net
